Protocolo;data;hora;natureza;situacao;bairro;endereco;numero;detalhe_endereco_acidente;complemento;bairro_cruzamento;num_semaforo;sentido_via;tipo;auto;moto;ciclom;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimasfatais;acidente_verificado;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;mao_direcao;divisao_via1;divisao_via2;divisao_via3
202421338,0;2024-08-07;08:20:00;COM VÍTIMA;FINALIZADA;CAXANGA;;2811;;PRÓXIMO  A MASSARELA, SENTIDO  CIDADE;CAXANGA;;SUBURBIO;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421348,0;2024-08-07;11:03:00;COM VÍTIMA;FINALIZADA;IPUTINGA;RUA SAO MATEUS;;AV MAURICIO DE NASSAU;REF: SOB O SEMÁFORO;IPUTINGA;239,0;;COLISÃO LATERAL;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421365,0;2024-08-08;07:01:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA ERNESTO DE PAULA SANTOS;315;AV ENGENHEIRO DOMINGOS FERREIRA;EM FRENTE A CONSTACE / PROX AO NUMERO 315 / ESQUINA COM A DOMINGOS FERREIRA;BOA VIAGEM;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421368,0;2024-08-08;07:54:00;COM VÍTIMA;FINALIZADA;CORREGO DO JENIPAPO;AV NORTE MIGUEL ARRAES DE ALENCAR;9361;;NO RETORNO DA INTEGRAÇÃO DA MACAXEIRA  //  NA ENTRADA DO CÓRREGO DO JENIPAPO;CORREGO DO JENIPAPO;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421372,0;2024-08-08;08:13:00;COM VÍTIMA;FINALIZADA;SANTO AMARO;RUA COELHO LEITE;630;;PRÓX. A EMPRESA CEP  E AO SESC DE SANTO AMARO;SANTO AMARO;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421382,0;2024-08-08;09:07:00;COM VÍTIMA;FINALIZADA;DOIS IRMAOS;RUA MANUEL DE MEDEIROS;;;EM FRENTE A UNIVERSIDADE RURAL;DOIS IRMAOS;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421424,0;2024-08-08;01:34:00;COM VÍTIMA;FINALIZADA;CASA AMARELA;RUA PADRE LEMOS;518;;PRÓXIMO AO MERCADO DE CASA AMARELA;CASA AMARELA;;;COLISÃO COM CICLISTA;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421427,0;2024-08-08;01:52:00;COM VÍTIMA;FINALIZADA;SANTO AMARO;AV CRUZ CABUGA;;;E/F CTTU;SANTO AMARO;;;COLISÃO;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421431,0;2024-08-08;03:07:00;COM VÍTIMA;FINALIZADA;JOANA BEZERRA;VIADUTO CAPITAO TEMUDO;114;;ENCIMA DO VIADUTO;JOANA BEZERRA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421432,0;2024-08-08;03:20:00;COM VÍTIMA;FINALIZADA;CAXANGA;AV CAXANGA;8171;;PROX AO BANCO SANTANDER;CAXANGA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421447,0;2024-08-08;04:25:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA BARAO DE SOUZA LEAO;779;;AO LADO DO MAR HOTEL;BOA VIAGEM;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421449,0;2024-08-08;04:34:00;SEM VÍTIMA;FINALIZADA;TEJIPIO;RUA ADOLFO CORREIA;226;;EM FRENTE AO BAR DONA IVONETE;TEJIPIO;;;COLISÃO LATERAL;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202421451,0;2024-08-08;05:02:00;COM VÍTIMA;CANCELADA;GUABIRABA;AV DA RECUPERACAO;3407;;EM FRENTE A EMPRESA BRASIL GUINDASTES - DEPOIS DO CT DO NAUTICO;GUABIRABA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421452,0;2024-08-08;05:35:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV ARMINDO MOURA;7074;RUA DR ULYSSES LINS DE ALBUQUERQUE;PROX AO COMAR;BOA VIAGEM;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421456,0;2024-08-08;05:56:00;COM VÍTIMA;FINALIZADA;BOA VISTA;AV CONDE DA BOA VISTA;;RUA DO HOSPICIO;;BOA VISTA;;;ATROPELAMENTO DE PESSOA;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421457,0;2024-08-08;06:45:00;COM VÍTIMA;DUPLICIDADE;BOA VIAGEM;AV ARMINDO MOURA;581;;PRX A MORADIA DA AERONAUTICA;BOA VIAGEM;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421467,0;2024-08-08;08:23:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;RUA JOAQUIM BANDEIRA;;AV SUL;SOB PONTILHÃO DA ESTAÇÃO DE METRO ANTONIO FALCAO;IMBIRIBEIRA;;;COLISÃO TRANSVERSAL;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421473,0;2024-08-08;11:42:00;COM VÍTIMA;FINALIZADA;CASA AMARELA;RUA CONS PERETTI;115;RUA OSCAR DE BARROS;;CASA AMARELA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421489,0;2024-08-09;06:30:00;COM VÍTIMA;FINALIZADA;CAXANGA;AV CAXANGA;;;AO LADO DA UPA DA CAXANGÁ;CAXANGA;;;ATROPELAMENTO DE PESSOA;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421495,0;2024-08-09;07:07:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA BALTAZAR PASSOS;677;;PRÓX. A CAFETERIA SÃO BRAZ;BOA VIAGEM;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421500,0;2024-08-09;07:39:00;COM VÍTIMA;FINALIZADA;CAMPO GRANDE;AV PROFESSOR JOSE DOS ANJOS;;;AO LADO DA ECO ESTAÇÃO, NO INCIO DO CANAL DO ARRUDA;CAMPO GRANDE;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202421514,0;2024-08-09;09:44:00;COM VÍTIMA;FINALIZADA;CAMPO GRANDE;RUA ODORICO MENDES;662;;PRÓX. AO CLUBE DAS ASPÁS;CAMPO GRANDE;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421531,0;2024-08-09;10:52:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV CONSELHEIRO AGUIAR;1839;;CRUZAMENTO COM A RUA ANTÔNIO FALCÃO // EM FRENTE AO EMPRESARIAL OTAVIANO DIAS  E DO SEMÁFORO  006;BOA VIAGEM;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421536,0;2024-08-09;11:24:00;COM VÍTIMA;FINALIZADA;BOMBA DO HEMETERIO;RUA BOMBA DO HEMETERIO;435;;EM FRENTE A FUNERÁRIA CANAÃ;BOMBA DO HEMETERIO;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421538,0;2024-08-09;11:39:00;COM VÍTIMA;FINALIZADA;PARNAMIRIM;AV FLOR DE SANTANA;;;AO LADO DA BURGUER KING;PARNAMIRIM;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421551,0;2024-08-09;12:41:00;COM VÍTIMA;FINALIZADA;ESPINHEIRO;RUA DA HORA;366;;PRÓX A CAIXA ECONÔMICA  //  PRÓX. A HAP  VIDA;ESPINHEIRO;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421564,0;2024-08-09;02:38:00;COM VÍTIMA;FINALIZADA;NOVA DESCOBERTA;AV VEREADOR OTACILIO AZEVEDO;;;PROX A UPA NOVA DESCOBERTA;NOVA DESCOBERTA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421571,0;2024-08-09;03:33:00;COM VÍTIMA;FINALIZADA;ESTANCIA;AV RECIFE;;;EM FRENTE AO ATACADAO;ESTANCIA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421573,0;2024-08-09;04:42:00;COM VÍTIMA;FINALIZADA;TAMARINEIRA;EST DO ARRAIAL;2342;;E/F AO POSTO IPIRANJA    E O EDF JOIA;TAMARINEIRA;;;COLISÃO TRASEIRA;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421583,0;2024-08-09;06:29:00;COM VÍTIMA;FINALIZADA;PARNAMIRIM;EST DO ENCANAMENTO;261;;EM FRENTE A ESCOLA ESTADUAL JOSE VILELA E PROX AO CLUBE ALEMAO;PARNAMIRIM;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421615,0;2024-08-10;05:17:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;;RUA ANTONIO FALCAO;PROX AO SANTANDER E CARREFOUR;BOA VIAGEM;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202421623,0;2024-08-10;07:07:00;COM VÍTIMA;FINALIZADA;MADALENA;RUA JOSE OSORIO;;;ASSIM QUE DESCE A PONTE DA CAPUNGA / PROX A LOJA PNEUS / SENTIDO CAXANGA;MADALENA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421631,0;2024-08-10;08:38:00;COM VÍTIMA;FINALIZADA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;;;PROX AO HOSPITAL DA RESTAURAÇÃO;DERBY;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421632,0;2024-08-10;08:58:00;COM VÍTIMA;FINALIZADA;CAMPO GRANDE;RUA ODORICO MENDES;;AV GOVERNADOR AGAMENON MAGALHAES;EM FRENTE A VP AUTO PEÇAS / EM FRENTE SECRETARIA DE DEFESA SOCIAL;CAMPO GRANDE;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421644,0;2024-08-10;11:24:00;SEM VÍTIMA;FINALIZADA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;;RUA HENRIQUE DIAS;EM FRENTE A FARMACIA PAGUE MENOS;DERBY;;;COLISÃO TRASEIRA;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202421650,0;2024-08-10;01:03:00;COM VÍTIMA;FINALIZADA;SANTO AMARO;RUA MONTE CASTELO;1896;;PROX AO POSTO DE GASOLINA PG, CRUZAMENTO COM A AVENIDA JOAO DE BARROS;SANTO AMARO;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421653,0;2024-08-10;02:25:00;COM VÍTIMA;FINALIZADA;CAXANGA;AV CAXANGA;;;PROXIMO A INTEGRAÇÃO DA CAXANGA E BANCO ITAU/ SENTIDO CAMARAGIBE;CAXANGA;;;ATROPELAMENTO DE PESSOA;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;3,0;0,0;;;;;;;;;;;;;
202421659,0;2024-08-10;03:43:00;COM VÍTIMA;FINALIZADA;JOANA BEZERRA;RUA BAHIA FORMOSA;121;;PRX A ACADEMIA DA CIDADE;JOANA BEZERRA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421660,0;2024-08-10;04:02:00;COM VÍTIMA;FINALIZADA;JOANA BEZERRA;VDO PAPA JOAO PAULO II;;;;JOANA BEZERRA;;;QUEDA;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421666,0;2024-08-10;05:06:00;COM VÍTIMA;FINALIZADA;MADALENA;AV ENGENHEIRO ABDIAS DE CARVALHO;1055;;PROX AO POSTO BR/ SENTIDO RECIFE;MADALENA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421668,0;2024-08-10;05:32:00;COM VÍTIMA;CANCELADA;TORRE;RUA ANTONIO DE PADUA M FERNANDES;219;;PROX AO CAMPO DO BUEIRAO PROX AO HABITACIONAL DA TORRE EM FRENTE AO MERCADINHO DO GALEGO;TORRE;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421679,0;2024-08-10;07:19:00;SEM VÍTIMA;FINALIZADA;TAMARINEIRA;RUA CONEGO BARATA;;AV NORTE MIGUEL ARRAES DE ALENCAR;;TAMARINEIRA;;;COLISÃO;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202421705,0;2024-08-11;02:19:00;SEM VÍTIMA;FINALIZADA;TEJIPIO;AV DR JOSE RUFINO;;;EM FRENTE A ESTAÇÃO TEJIPIÓ;TEJIPIO;;;CHOQUE;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202421706,0;2024-08-11;02:21:00;SEM VÍTIMA;FINALIZADA;BOMBA DO HEMETERIO;RUA BOMBA DO HEMETERIO;;;AO LADO REITORIA  POSTO DA BOMBA;BOMBA DO HEMETERIO;;;COLISÃO;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202421709,0;2024-08-11;04:39:00;SEM VÍTIMA;FINALIZADA;SAO JOSE;PRC SERGIO LORETO;;AV DANTAS BARRETO;;SAO JOSE;;;CAPOTAMENTO;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202421718,0;2024-08-11;06:14:00;COM VÍTIMA;FINALIZADA;NOVA DESCOBERTA;RUA NOVA DESCOBERTA;;;NA DESCIDA DO OLHO D´AGUA;NOVA DESCOBERTA;;;ATROPELAMENTO DE PESSOA;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421721,0;2024-08-11;07:45:00;COM VÍTIMA;FINALIZADA;AGUA FRIA;AV BEBERIBE;2490;;EM FRENTE AO POSTO DE GASOLINA BR, PROX. A AUTO ESCOLA PILOTO;AGUA FRIA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421727,0;2024-08-11;09:59:00;COM VÍTIMA;FINALIZADA;APIPUCOS;RUA DOIS IRMAOS;667;;PRÓX A CADA DE FESTA ROSE BELTRÃO;APIPUCOS;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421729,0;2024-08-11;11:50:00;COM VÍTIMA;FINALIZADA;IBURA;AV DOIS RIOS;;;SENT. AV. RECIFE, PROX. A LINHA DO TREM E ARMAZEM  FAMA;IBURA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421730,0;2024-08-11;11:54:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV ENGENHEIRO ALVES DE SOUZA;685;;EM FRENTE A LAGOA DO ARAÇÁ;IMBIRIBEIRA;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421731,0;2024-08-11;11:54:00;COM VÍTIMA;FINALIZADA;BREJO DA GUABIRABA;AV VEREADOR OTACILIO AZEVEDO;;;PROX. A DELEGACIA DA MACAXEIRA;BREJO DA GUABIRABA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421737,0;2024-08-11;12:55:00;COM VÍTIMA;FINALIZADA;AREIAS;AV DR JOSE RUFINO;;;EM FRENTE AO MIX MATHEUS;AREIAS;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421739,0;2024-08-11;01:15:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA BALTAZAR PASSOS;;;PROX AO  COLEGIO MADRE DE DEUS;BOA VIAGEM;;;COLISÃO LATERAL;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202421742,0;2024-08-11;01:59:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;779;;APOS  GRILO FLORES PROX A ESTAÇAO;IMBIRIBEIRA;;;COLISÃO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421750,0;2024-08-11;03:03:00;COM VÍTIMA;FINALIZADA;SAN MARTIN;RUA VINTE E UM DE ABRIL;;RUA OTAVIANO DE ALMEIDA ROSA;PROX AO TERMINAL DE ÔNIBUS DA MANGUEIRA;SAN MARTIN;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421751,0;2024-08-11;03:04:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;;;PROX A AUTO NUNES E A FACULDADE UNINASSAU;IMBIRIBEIRA;;;COLISÃO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421755,0;2024-08-11;04:06:00;COM VÍTIMA;FINALIZADA;IBURA;RUA VISCONDE DE AZUARA;436;;E/F A POLICLINICA ARNALDO MARQUES;IBURA;;;COLISÃO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421756,0;2024-08-11;04:06:00;COM VÍTIMA;FINALIZADA;AGUA FRIA;RUA DA REGENERACAO;;;POX A PADARIA SANTO ANTONIO E O CLUBE OS IRRESPONSÁVEIS;AGUA FRIA;;;COLISÃO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421790,0;2024-08-11;10:10:00;COM VÍTIMA;FINALIZADA;ARRUDA;AV BEBERIBE;35;RUA DAS MOCAS;P´ROXIMO AO ARMAZÉM CORAL;ARRUDA;;SUBURBIO;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421809,0;2024-08-12;07:54:00;COM VÍTIMA;FINALIZADA;ENCRUZILHADA;AV BEBERIBE;484;;EM FRENTE A ACADEMIA MAXFIT E A CASA DO CONSTRUTOR;ENCRUZILHADA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421811,0;2024-08-12;08:09:00;COM VÍTIMA;FINALIZADA;CORDEIRO;AV GENERAL SAN MARTIN;319;;EM FRENTE A ACADEMIA GYMFIT;CORDEIRO;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421812,0;2024-08-12;08:33:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;2393;;EM FRENTE AO EMPRESARIAL  MOURA DO B;BOA VIAGEM;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421824,0;2024-08-12;09:31:00;COM VÍTIMA;FINALIZADA;MADALENA;AV VISCONDE DE ALBUQUERQUE;836;;PROX. AO HOSPITAL D´AVILA;MADALENA;;;COLISÃO;3,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202421826,0;2024-08-12;09:46:00;SEM VÍTIMA;FINALIZADA;IPUTINGA;AV MAURICIO DE NASSAU;;;LADO OPOSTO AO N° 31;IPUTINGA;;;COLISÃO;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202421836,0;2024-08-12;11:57:00;COM VÍTIMA;FINALIZADA;BOA VISTA;AV VISCONDE DE SUASSUNA;;RUA GERVASIO PIRES;PROX. AO CAFE SAO BRAZ;BOA VISTA;;;ATROPELAMENTO DE PESSOA;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421839,0;2024-08-12;12:46:00;SEM VÍTIMA;FINALIZADA;PRADO;RUA PROFESSOR FRANCISCO FIGUEIREDO;;AV ENGENHEIRO ABDIAS DE CARVALHO;AO LADO DA ENGEFRIO E HONDA;PRADO;;;COLISÃO LATERAL;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202421846,0;2024-08-12;01:47:00;COM VÍTIMA;FINALIZADA;PORTO DA MADEIRA;AV CIDADE DE MONTEIRO;;;EM FRENTE AO ARMAZEM CORAL;PORTO DA MADEIRA;;;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421852,0;2024-08-12;03:00:00;COM VÍTIMA;FINALIZADA;IPUTINGA;EST DO BARBALHO;;;DENTRO DO DETRAN  AO LADO DA CONAB;IPUTINGA;;;COLISÃO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421854,0;2024-08-12;03:04:00;COM VÍTIMA;FINALIZADA;CORDEIRO;RUA GREGORIO JUNIOR;;;NA RUA DO COLEGIO SOUZA LEAO E A SALA DE REBOCO;CORDEIRO;;;COLISÃO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421857,0;2024-08-12;03:39:00;COM VÍTIMA;FINALIZADA;SANTO AMARO;RUA SIQUEIRA CAMPOS;2370;;NO CRUZAMENTO DA AV DANTAS BARRETO;SANTO AMARO;;;COLISÃO FRONTAL;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421860,0;2024-08-12;04:03:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AVENIDA CELSO FURTADO (VIA MANGUE);;;POR TRAS DO BOMPREÇO DA DOMINGOS FERREIRA;BOA VIAGEM;;;COLISÃO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421867,0;2024-08-12;06:11:00;COM VÍTIMA;CANCELADA;AREIAS;AV DR JOSE RUFINO;;;PROX A MERCADO DE AREIAS / PROX A HONDA/EM FRENTE AO HOSPITAL;AREIAS;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421890,0;2024-08-13;08:09:00;COM VÍTIMA;FINALIZADA;CORDEIRO;AV CAXANGA;9673;;EM FRENTE A IGREJA  CATÓLICA  ( SENTIDO CENTRO DO  RECIFE  );CORDEIRO;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421891,0;2024-08-13;08:33:00;SEM VÍTIMA;FINALIZADA;SANTO AMARO;RUA JOAQUIM RABELO;39;;EM FRENTE A ESCOLA FREI CASSIMIRO;SANTO AMARO;;;COLISÃO LATERAL;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202421896,0;2024-08-13;08:56:00;COM VÍTIMA;FINALIZADA;APIPUCOS;EST REAL DO POCO;;;PROX A RESERVA DE APIPUCOS / NA BEIRA DO AÇUDE SENTIDO BR;APIPUCOS;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202421902,0;2024-08-13;09:49:00;COM VÍTIMA;FINALIZADA;CASA AMARELA;RUA PADRE LEMOS;;;PROX. A LOJA CATTAN E CASA DO CELULAR;CASA AMARELA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421927,0;2024-08-13;12:45:00;COM VÍTIMA;FINALIZADA;SANTO AMARO;AV CRUZ CABUGA;;;EM FRENTE AO MIX MATHEUS PROX ACADEMIA HAVANA;SANTO AMARO;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202421929,0;2024-08-13;01:19:00;SEM VÍTIMA;FINALIZADA;IPSEP;RUA PINTOR ANTONIO ALBUQUERQUE;;RUA VIRGINIA HERACLIO;AO LADO DO SINDICATO DOS MOTORISTAS DE PERNAMBUCO;IPSEP;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202421931,0;2024-08-13;01:26:00;COM VÍTIMA;FINALIZADA;VARZEA;RUA DR GEORGE WILLIAM BUTLER;;;PROXIMO A GARAGEM DA GUANABARA / ESQUINA DA EMPRESA NAGEM;VARZEA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
